,Date,Open,High,Low,Close
457,04 Nov 2020,11783.35,11929.65,11756.4,11908.5
458,05 Nov 2020,12062.4,12131.1,12027.6,12120.3
459,06 Nov 2020,12156.65,12280.4,12131.85,12263.55
460,09 Nov 2020,12399.4,12474.05,12367.35,12461.05
461,10 Nov 2020,12556.4,12643.9,12475.25,12631.1
462,11 Nov 2020,12680.6,12769.75,12571.1,12749.15
463,12 Nov 2020,12702.15,12741.15,12624.85,12690.8
464,13 Nov 2020,12659.7,12735.95,12607.7,12719.95
465,14 Nov 2020,12823.35,12828.7,12749.45,12780.25
466,17 Nov 2020,12932.5,12934.05,12797.1,12874.2
467,18 Nov 2020,12860.1,12948.85,12819.35,12938.25
468,19 Nov 2020,12839.5,12963,12745.75,12771.7
469,20 Nov 2020,12813.4,12892.45,12730.25,12859.05
470,23 Nov 2020,12960.3,12968.85,12825.7,12926.45
471,24 Nov 2020,13002.6,13079.1,12978,13055.15
472,25 Nov 2020,13130,13145.85,12833.65,12858.4
473,26 Nov 2020,12906.45,13018,12790.4,12987.0
474,27 Nov 2020,13012.05,13035.3,12914.3,12968.95
475,01 Dec 2020,13062.2,13128.4,12962.8,13109.05
476,02 Dec 2020,13121.4,13128.5,12983.55,13113.75
477,03 Dec 2020,13215.3,13216.6,13107.9,13133.9
478,04 Dec 2020,13177.4,13280.05,13152.85,13258.55
479,07 Dec 2020,13264.85,13366.65,13241.95,13355.75
480,08 Dec 2020,13393.85,13435.45,13311.05,13392.95
481,09 Dec 2020,13458.1,13548.9,13449.6,13529.1
482,10 Dec 2020,13488.5,13503.55,13399.3,13478.3
483,11 Dec 2020,13512.3,13579.35,13402.85,13513.85
484,14 Dec 2020,13571.45,13597.5,13472.45,13558.15
485,15 Dec 2020,13547.2,13589.65,13447.05,13567.85
486,16 Dec 2020,13663.1,13692.35,13606.45,13682.7
487,17 Dec 2020,13713.55,13773.25,13673.55,13740.7
488,18 Dec 2020,13764.4,13772.85,13658.6,13760.55
489,21 Dec 2020,13741.9,13777.5,13131.45,13328.4
490,22 Dec 2020,13373.65,13492.05,13192.9,13466.3
491,23 Dec 2020,13473.5,13619.45,13432.2,13601.1
492,24 Dec 2020,13672.15,13771.75,13626.9,13749.25
493,28 Dec 2020,13815.15,13885.3,13811.55,13873.2
494,29 Dec 2020,13910.35,13967.6,13859.9,13932.6
495,30 Dec 2020,13980.9,13997,13864.95,13981.95
496,31 Dec 2020,13970,14024.85,13936.45,13981.75
497,01 Jan 2021,13996.1,14049.85,13991.35,14018.5
498,04 Jan 2021,14104.35,14147.95,13953.75,14132.9
499,05 Jan 2021,14075.15,14215.6,14048.15,14199.5
500,06 Jan 2021,14240.95,14244.15,14039.9,14146.25
501,07 Jan 2021,14253.75,14256.25,14123.1,14137.35
502,08 Jan 2021,14258.4,14367.3,14221.65,14347.25
503,11 Jan 2021,14474.05,14498.2,14383.1,14484.75
504,12 Jan 2021,14473.8,14590.65,14432.85,14563.45
505,13 Jan 2021,14639.8,14653.35,14435.7,14564.85
506,14 Jan 2021,14550.05,14617.8,14471.5,14595.6
507,15 Jan 2021,14594.35,14617.45,14357.85,14433.7
508,18 Jan 2021,14453.3,14459.15,14222.8,14281.3
509,19 Jan 2021,14371.65,14546.05,14350.85,14521.15
510,20 Jan 2021,14538.3,14666.45,14517.55,14644.7
511,21 Jan 2021,14730.95,14753.55,14517.25,14590.35
512,22 Jan 2021,14583.4,14619.9,14357.75,14371.9
513,25 Jan 2021,14477.8,14491.1,14218.6,14238.9
514,27 Jan 2021,14237.95,14237.95,13929.3,13967.5
515,28 Jan 2021,13810.4,13898.25,13713.25,13817.55
516,29 Jan 2021,13946.6,13966.85,13596.75,13634.6
517,01 Feb 2021,13758.6,14336.35,13661.75,14281.2
518,02 Feb 2021,14481.1,14731.7,14469.15,14647.85
519,03 Feb 2021,14754.9,14868.85,14574.15,14789.95
520,04 Feb 2021,14789.05,14913.7,14714.75,14895.65
521,05 Feb 2021,14952.6,15014.65,14864.75,14924.25
522,08 Feb 2021,15064.3,15159.9,15041.05,15115.8
523,09 Feb 2021,15164.15,15257.1,15064.3,15109.3
524,10 Feb 2021,15119.05,15168.25,14977.2,15106.5
525,11 Feb 2021,15073.25,15188.5,15065.4,15173.3
526,12 Feb 2021,15186.2,15243.5,15081,15163.3
527,15 Feb 2021,15270.3,15340.15,15243.4,15314.7
528,16 Feb 2021,15371.45,15431.75,15242.2,15313.45
529,17 Feb 2021,15279.9,15314.3,15170.75,15208.9
530,18 Feb 2021,15238.7,15250.75,15078.05,15118.95
531,19 Feb 2021,15074.8,15144.05,14898.2,14981.75
532,22 Feb 2021,14999.05,15010.1,14635.05,14675.7
533,23 Feb 2021,14782.25,14854.5,14651.85,14707.8
534,24 Feb 2021,14729.15,15008.8,14723.05,14982.0
535,25 Feb 2021,15079.85,15176.5,15065.35,15097.35
536,26 Feb 2021,14888.6,14919.45,14467.75,14529.15
537,01 Mar 2021,14702.5,14806.8,14638.55,14761.55
538,02 Mar 2021,14865.3,14959.1,14760.8,14919.1
539,03 Mar 2021,15064.4,15273.15,14995.8,15245.6
540,04 Mar 2021,15026.75,15202.35,14980.2,15080.75
541,05 Mar 2021,14977.95,15092.35,14862.1,14938.1
542,08 Mar 2021,15002.45,15111.15,14919.9,14956.2
543,09 Mar 2021,15049.9,15126.85,14925.45,15098.4
544,10 Mar 2021,15202.15,15218.45,15100.85,15174.8
545,12 Mar 2021,15321.15,15336.3,14953.6,15030.95
546,15 Mar 2021,15048.4,15048.4,14745.85,14929.5
547,16 Mar 2021,14996.1,15051.6,14890.65,14910.45
548,17 Mar 2021,14946.55,14956.55,14696.05,14721.3
549,18 Mar 2021,14855.5,14875.2,14478.6,14557.85
550,19 Mar 2021,14471.15,14788.25,14350.1,14744.0
551,22 Mar 2021,14736.3,14763.9,14597.85,14736.4
552,23 Mar 2021,14768.55,14878.6,14707,14814.75
553,24 Mar 2021,14712.45,14752.35,14535,14549.4
554,25 Mar 2021,14570.9,14575.6,14264.4,14324.9
555,26 Mar 2021,14506.3,14572.9,14414.25,14507.3
556,30 Mar 2021,14628.5,14876.3,14617.6,14845.1
557,31 Mar 2021,14811.85,14813.75,14670.25,14690.7
558,01 Apr 2021,14798.4,14883.2,14692.45,14867.35
559,05 Apr 2021,14837.7,14849.85,14459.5,14637.8
560,06 Apr 2021,14737,14779.1,14573.9,14683.5
561,07 Apr 2021,14716.45,14879.8,14649.85,14819.05
562,08 Apr 2021,14875.65,14984.15,14821.1,14873.8
563,09 Apr 2021,14882.65,14918.45,14785.65,14834.85
564,12 Apr 2021,14644.65,14652.5,14248.7,14310.8
565,13 Apr 2021,14364.9,14528.9,14274.9,14504.8
566,15 Apr 2021,14522.4,14597.55,14353.2,14581.45
567,16 Apr 2021,14599.6,14697.7,14559,14617.85
568,19 Apr 2021,14306.6,14382.3,14191.4,14359.45
569,20 Apr 2021,14526.7,14526.95,14207.3,14296.4
570,22 Apr 2021,14219.15,14424.75,14151.4,14406.15
571,23 Apr 2021,14326.35,14461.15,14273.3,14341.35
572,26 Apr 2021,14449.45,14557.5,14421.3,14485.0
573,27 Apr 2021,14493.8,14667.55,14484.85,14653.05
574,28 Apr 2021,14710.5,14890.25,14694.95,14864.55
575,29 Apr 2021,14979,15044.35,14814.45,14894.9
576,30 Apr 2021,14747.35,14855.45,14601.7,14631.1
577,03 May 2021,14481.05,14673.85,14416.25,14634.15
578,04 May 2021,14687.25,14723.4,14461.5,14496.5
579,05 May 2021,14604.15,14637.9,14506.6,14617.85
580,06 May 2021,14668.35,14743.9,14611.5,14724.8
581,07 May 2021,14816.85,14863.05,14765.5,14823.15
582,10 May 2021,14928.25,14966.9,14892.5,14942.35
583,11 May 2021,14789.7,14900,14771.4,14850.75
584,12 May 2021,14823.55,14824.05,14649.7,14696.5
585,14 May 2021,14749.4,14749.65,14591.9,14677.8
586,17 May 2021,14756.25,14938,14725.35,14923.15
587,18 May 2021,15067.2,15137.25,15043.7,15108.1
588,19 May 2021,15058.6,15133.4,15008.85,15030.15
589,20 May 2021,15042.6,15069.8,14884.9,14906.05
590,21 May 2021,14987.8,15190,14985.85,15175.3
591,24 May 2021,15211.35,15256.25,15145.45,15197.7
592,25 May 2021,15291.75,15293.85,15163.4,15208.45
593,26 May 2021,15257.05,15319.9,15194.95,15301.45
594,27 May 2021,15323.95,15384.55,15272.5,15337.85
595,28 May 2021,15421.2,15469.65,15394.75,15435.65
596,31 May 2021,15437.75,15606.35,15374,15582.8
597,01 Jun 2021,15629.65,15660.75,15528.3,15574.85
598,02 Jun 2021,15520.35,15597.45,15459.85,15576.2
599,03 Jun 2021,15655.55,15705.1,15611,15690.35
600,04 Jun 2021,15712.5,15733.6,15622.35,15670.25
601,07 Jun 2021,15725.1,15773.45,15678.1,15751.65
602,08 Jun 2021,15773.9,15778.8,15680,15740.1
603,09 Jun 2021,15766.3,15800.45,15566.9,15635.35
604,10 Jun 2021,15692.1,15751.25,15648.5,15737.75
605,11 Jun 2021,15796.45,15835.55,15749.8,15799.35
606,14 Jun 2021,15791.4,15823.05,15606.5,15811.85
607,15 Jun 2021,15866.95,15901.6,15842.4,15869.25
608,16 Jun 2021,15847.5,15880.85,15742.6,15767.55
609,17 Jun 2021,15648.3,15769.35,15616.75,15691.4
610,18 Jun 2021,15756.5,15761.5,15450.9,15683.35
611,21 Jun 2021,15525.85,15765.15,15505.65,15746.5
612,22 Jun 2021,15840.5,15895.75,15752.1,15772.75
613,23 Jun 2021,15862.8,15862.95,15673.95,15686.95
614,24 Jun 2021,15737.3,15821.4,15702.7,15790.45
615,25 Jun 2021,15839.35,15870.8,15772.3,15860.35
616,28 Jun 2021,15915.35,15915.65,15792.15,15814.7
617,29 Jun 2021,15807.5,15835.9,15724.05,15748.45
618,30 Jun 2021,15776.9,15839.1,15708.75,15721.5
619,01 Jul 2021,15755.05,15755.55,15667.05,15680.0
620,02 Jul 2021,15705.85,15738.35,15635.95,15722.2
621,05 Jul 2021,15793.4,15845.95,15762.05,15834.35
622,06 Jul 2021,15813.75,15914.2,15801,15818.25
623,07 Jul 2021,15819.6,15893.55,15779.7,15879.65
624,08 Jul 2021,15855.4,15885.75,15682.9,15727.9
625,09 Jul 2021,15688.25,15730.85,15632.75,15689.8
626,12 Jul 2021,15766.8,15789.2,15644.75,15692.6
627,13 Jul 2021,15794,15820.8,15744.6,15812.35
628,14 Jul 2021,15808.7,15877.35,15764.2,15853.95
629,15 Jul 2021,15872.15,15952.35,15855,15924.2
630,16 Jul 2021,15958.35,15962.25,15882.6,15923.4
631,19 Jul 2021,15754.5,15836.9,15707.5,15752.4
632,20 Jul 2021,15703.95,15728.45,15578.55,15632.1
633,22 Jul 2021,15736.6,15834.8,15726.4,15824.05
634,23 Jul 2021,15856.8,15899.8,15768.4,15856.05
635,26 Jul 2021,15849.3,15893.35,15797,15824.45
636,27 Jul 2021,15860.5,15881.55,15701,15746.45
637,28 Jul 2021,15761.55,15767.5,15513.45,15709.4
638,29 Jul 2021,15762.7,15817.35,15737.8,15778.45
639,30 Jul 2021,15800.6,15862.8,15744.85,15763.05
640,02 Aug 2021,15874.9,15892.9,15834.65,15885.15
641,03 Aug 2021,15951.55,16146.9,15914.35,16130.75
642,04 Aug 2021,16195.25,16290.2,16176.15,16258.8
643,05 Aug 2021,16288.95,16349.45,16210.3,16294.6
644,06 Aug 2021,16304.4,16336.75,16223.3,16238.2
645,09 Aug 2021,16281.35,16320.75,16179.05,16258.25
646,10 Aug 2021,16274.8,16359.25,16202.25,16280.1
647,11 Aug 2021,16327.3,16338.75,16162.55,16282.25
648,12 Aug 2021,16303.65,16375.5,16286.9,16364.4
649,13 Aug 2021,16385.7,16543.6,16376.3,16529.1
650,16 Aug 2021,16518.4,16589.4,16480.75,16563.05
651,17 Aug 2021,16545.25,16628.55,16495.4,16614.6
652,18 Aug 2021,16691.95,16701.85,16535.85,16568.85
653,20 Aug 2021,16382.5,16509.55,16376.05,16450.5
654,23 Aug 2021,16592.25,16592.5,16395.7,16496.45
655,24 Aug 2021,16561.4,16647.1,16495.3,16624.6
656,25 Aug 2021,16654,16712.45,16617.5,16634.65
657,26 Aug 2021,16627.95,16683.7,16603.4,16636.9
658,27 Aug 2021,16642.55,16722.05,16565.6,16705.2
659,30 Aug 2021,16775.85,16951.5,16764.85,16931.05
660,31 Aug 2021,16947.5,17153.5,16915.85,17132.2
661,01 Sep 2021,17185.6,17225.75,17055.05,17076.25
662,02 Sep 2021,17095.4,17245.5,17059.7,17234.15
663,03 Sep 2021,17262.45,17340.1,17212.2,17323.6
664,06 Sep 2021,17399.35,17429.55,17345.55,17377.8
665,07 Sep 2021,17401.55,17436.5,17287,17362.1
666,08 Sep 2021,17375.75,17383.4,17254.2,17353.5
667,09 Sep 2021,17312.85,17379.65,17302.7,17369.25
668,13 Sep 2021,17363.55,17378.35,17269.15,17355.3
669,14 Sep 2021,17420.35,17438.55,17367.05,17380.0
670,15 Sep 2021,17387.65,17532.7,17386.9,17519.45
671,16 Sep 2021,17539.2,17644.6,17510.45,17629.5
672,17 Sep 2021,17709.65,17792.95,17537.65,17585.15
673,20 Sep 2021,17443.85,17622.75,17361.8,17396.9
674,21 Sep 2021,17450.5,17578.35,17326.1,17562.0
675,22 Sep 2021,17580.9,17610.45,17524,17546.65
676,23 Sep 2021,17670.85,17843.9,17646.55,17822.95
677,24 Sep 2021,17897.45,17947.65,17819.4,17853.2
678,27 Sep 2021,17932.2,17943.5,17802.9,17855.1
679,28 Sep 2021,17906.45,17912.85,17576.1,17748.6
680,29 Sep 2021,17657.95,17781.75,17608.15,17711.3
681,30 Sep 2021,17718.9,17742.15,17585.35,17618.15
682,01 Oct 2021,17531.9,17557.15,17452.9,17532.05
683,04 Oct 2021,17615.55,17750.9,17581.35,17691.25
684,05 Oct 2021,17661.35,17833.45,17640.9,17822.3
685,06 Oct 2021,17861.5,17884.6,17613.15,17646.0
686,07 Oct 2021,17810.55,17857.55,17763.8,17790.35
687,08 Oct 2021,17886.85,17941.85,17840.35,17895.2
688,11 Oct 2021,17867.55,18041.95,17839.1,17945.95
689,12 Oct 2021,17915.8,18008.65,17864.95,17991.95
690,13 Oct 2021,18097.85,18197.8,18050.75,18161.75
691,14 Oct 2021,18272.85,18350.75,18248.7,18338.55
692,18 Oct 2021,18500.1,18543.15,18445.3,18477.05
693,19 Oct 2021,18602.35,18604.45,18377.7,18418.75
694,20 Oct 2021,18439.9,18458.3,18209.35,18266.6
695,21 Oct 2021,18382.7,18384.2,18048,18178.1
696,22 Oct 2021,18230.7,18314.25,18034.35,18114.9
697,25 Oct 2021,18229.5,18241.4,17968.5,18125.4
698,26 Oct 2021,18154.5,18310.45,18099.3,18268.4
699,27 Oct 2021,18295.85,18342.05,18167.9,18210.95
700,28 Oct 2021,18187.65,18190.7,17799.45,17857.25
701,29 Oct 2021,17833.05,17915.85,17613.1,17671.65
702,01 Nov 2021,17783.15,17954.1,17697.1,17929.65
703,02 Nov 2021,17970.9,18012.25,17847.6,17888.95
704,03 Nov 2021,17947.95,17988.75,17757.95,17829.2
705,04 Nov 2021,17935.05,17947.55,17900.6,17916.8
706,08 Nov 2021,18040.2,18087.8,17836.1,18068.55
707,09 Nov 2021,18084.35,18112.6,17983.05,18044.25
708,10 Nov 2021,17973.45,18061.25,17915,18017.2
709,11 Nov 2021,17967.45,17971.35,17798.2,17873.6
710,12 Nov 2021,17977.6,18123,17905.9,18102.75
711,15 Nov 2021,18140.95,18210.15,18071.3,18109.45
712,16 Nov 2021,18127.05,18132.65,17958.8,17999.2
713,17 Nov 2021,17939.35,18022.65,17879.25,17898.65
714,18 Nov 2021,17890.55,17945.6,17688.5,17764.8
715,22 Nov 2021,17796.25,17805.25,17280.45,17416.55
716,23 Nov 2021,17281.75,17553.7,17216.1,17503.35
717,24 Nov 2021,17550.05,17600.6,17354,17415.05
718,25 Nov 2021,17417.3,17564.35,17351.7,17536.25
719,26 Nov 2021,17338.75,17355.4,16985.7,17026.45
720,29 Nov 2021,17055.8,17160.7,16782.4,17053.95
721,30 Nov 2021,17051.15,17324.65,16931.4,16983.2
722,01 Dec 2021,17104.4,17213.05,17064.25,17166.9
723,02 Dec 2021,17183.2,17420.35,17149.3,17401.65
724,03 Dec 2021,17424.9,17489.8,17180.8,17196.7
725,06 Dec 2021,17209.05,17216.75,16891.7,16912.25
726,07 Dec 2021,17044.1,17251.65,16987.75,17176.7
727,08 Dec 2021,17315.25,17484.6,17308.95,17469.75
728,09 Dec 2021,17524.4,17543.25,17379.6,17516.85
729,10 Dec 2021,17476.05,17534.35,17405.25,17511.3
730,13 Dec 2021,17619.1,17639.5,17355.95,17368.25
731,14 Dec 2021,17283.2,17376.2,17225.8,17324.9
732,15 Dec 2021,17323.65,17351.2,17192.2,17221.4
733,16 Dec 2021,17373,17379.35,17184.95,17248.4
734,17 Dec 2021,17276,17298.15,16966.45,16985.2
735,20 Dec 2021,16824.25,16840.1,16410.2,16614.2
736,21 Dec 2021,16773.15,16936.4,16688.25,16770.85
737,22 Dec 2021,16865.55,16971,16819.5,16955.45
738,23 Dec 2021,17066.8,17118.65,17015.55,17072.6
739,24 Dec 2021,17149.5,17155.6,16909.6,17003.75
740,27 Dec 2021,16937.75,17112.05,16833.2,17086.25
741,28 Dec 2021,17177.6,17250.25,17161.15,17233.25
742,29 Dec 2021,17220.1,17285.95,17176.65,17213.6
743,30 Dec 2021,17201.45,17264.05,17146.35,17203.95
744,31 Dec 2021,17244.5,17400.8,17238.5,17354.05
745,03 Jan 2022,17387.15,17646.65,17383.30,17625.7
746,04 Jan 2022,17681.40,17827.60,17593.55,17805.25
747,05 Jan 2022,17820.10,17944.70,17748.85,17925.25
748,06 Jan 2022,17768.50,17797.95,17655.55,17745.9
749,07 Jan 2022,17797.60,17905.00,17704.55,17812.7
750,10 Jan 2022,17913.30,18017.45,17879.15,18003.3
751,11 Jan 2022,17997.75,18081.25,17964.40,18055.75
752,12 Jan 2022,18170.40,18227.95,18128.80,18212.35
753,13 Jan 2022,18257.00,18272.25,18163.80,18257.8
754,14 Jan 2022,18185.00,18286.95,18119.65,18255.75
755,17 Jan 2022,18235.65,18321.55,18228.75,18308.1
756,18 Jan 2022,18337.20,18350.95,18085.90,18113.05
757,19 Jan 2022,18129.20,18129.20,17884.90,17938.4
758,20 Jan 2022,17921.00,17943.70,17648.45,17757.0
759,21 Jan 2022,17613.70,17707.60,17485.85,17617.15
760,24 Jan 2022,17575.15,17599.40,16997.85,17149.1
761,25 Jan 2022,17001.55,17309.15,16836.80,17277.95
762,27 Jan 2022,17062.00,17182.50,16866.75,17110.15
763,28 Jan 2022,17208.30,17373.50,17077.10,17101.95
764,31 Jan 2022,17301.05,17410.00,17264.15,17339.85
765,01 Feb 2022,17529.45,17622.40,17244.55,17576.85
766,02 Feb 2022,17706.20,17794.60,17674.80,17780.0
767,03 Feb 2022,17767.75,17781.15,17511.15,17560.2
768,04 Feb 2022,17590.20,17617.80,17462.55,17516.3
769,07 Feb 2022,17456.30,17536.75,17119.40,17213.6
770,08 Feb 2022,17279.85,17306.45,17043.65,17266.75
771,09 Feb 2022,17370.10,17477.15,17339.00,17463.8
772,10 Feb 2022,17554.10,17639.45,17427.15,17605.85
773,11 Feb 2022,17451.00,17454.75,17303.00,17374.75
774,14 Feb 2022,17076.15,17099.50,16809.65,16842.8
775,15 Feb 2022,16933.25,17375.00,16839.25,17352.45
776,16 Feb 2022,17408.45,17490.60,17257.70,17322.2
777,17 Feb 2022,17396.55,17442.90,17235.85,17304.6
778,18 Feb 2022,17236.05,17380.80,17219.20,17276.3
779,21 Feb 2022,17192.25,17351.05,17070.70,17206.65
780,22 Feb 2022,16847.95,17148.55,16843.80,17092.2
781,23 Feb 2022,17194.50,17220.70,17027.85,17063.25
782,24 Feb 2022,16548.9,16705.25,16203.25,16247.95
783,25 Feb 2022,16515.65,16748.8,16478.3,16658.4
784,28 Feb 2022,16481.6,16815.9,16356.3,16793.9
785,02 Mar 2022,16593.1,16678.5,16478.65,16605.95
786,03 Mar 2022,16723.2,16768.95,16442.95,16498.05
787,04 Mar 2022,16339.45,16456.00,16133.80,16245.35
788,07 Mar 2022,15867.95,15944.60,15711.45,15863.15
789,08 Mar 2022,15747.75,16028.75,15671.45,16013.45
790,09 Mar 2022,16078.00,16418.05,15990.00,16345.35
791,10 Mar 2022,16757.10,16757.30,16447.90,16594.9
792,11 Mar 2022,16528.80,16694.40,16470.90,16630.45
793,14 Mar 2022,16633.70,16887.95,16606.50,16871.3
794,15 Mar 2022,16900.65,16927.75,16555.00,16663.0
795,16 Mar 2022,16876.65,16987.90,16837.85,16975.35
796,17 Mar 2022,17202.90,17344.60,17175.75,17287.05
797,21 Mar 2022,17329.50,17353.35,17096.40,17117.6
798,22 Mar 2022,17120.40,17334.40,17006.30,17315.5
799,23 Mar 2022,17405.05,17442.40,17199.60,17245.65
800,24 Mar 2022,17094.95,17291.75,17091.15,17222.75
801,25 Mar 2022,17289.00,17294.90,17076.55,17153.0
802,28 Mar 2022,17181.85,17235.10,17003.90,17222.0
803,29 Mar 2022,17297.20,17343.65,17235.70,17325.3
804,30 Mar 2022,17468.15,17522.50,17387.20,17498.25
805,31 Mar 2022,17519.20,17559.80,17435.20,17464.75
806,01 Apr 2022,17436.90,17703.70,17422.70,17670.45
807,04 Apr 2022,17809.10,18114.65,17791.40,18053.4
808,05 Apr 2022,18080.60,18095.45,17921.55,17957.4
809,06 Apr 2022,17842.75,17901.00,17779.85,17807.65
810,07 Apr 2022,17723.30,17787.50,17623.70,17639.55
811,08 Apr 2022,17698.15,17842.75,17600.55,17784.35
812,11 Apr 2022,17740.90,17779.05,17650.95,17674.95
813,12 Apr 2022,17584.85,17595.30,17442.35,17530.3
814,13 Apr 2022,17599.90,17663.65,17457.40,17475.65
815,18 Apr 2022,17183.45,17237.75,17067.85,17173.65
816,19 Apr 2022,17258.95,17275.65,16824.70,16958.65
817,20 Apr 2022,17045.25,17186.90,16978.95,17136.55
818,21 Apr 2022,17234.60,17414.70,17215.50,17392.6
819,22 Apr 2022,17242.75,17315.30,17149.20,17171.95
820,25 Apr 2022,17009.05,17054.30,16888.70,16953.95
821,26 Apr 2022,17121.30,17223.85,17064.45,17200.8
822,27 Apr 2022,17073.35,17110.70,16958.45,17038.4
823,28 Apr 2022,17189.50,17322.50,17071.05,17245.05
824,29 Apr 2022,17329.25,17377.65,17053.25,17102.55
825,02 May 2022,16924.45,17092.25,16917.25,17069.1
826,04 May 2022,17096.60,17132.85,16623.95,16677.6
827,05 May 2022,16854.75,16945.70,16651.85,16682.65
828,06 May 2022,16415.55,16484.20,16340.90,16411.25
829,09 May 2022,16227.70,16403.70,16142.10,16301.85
830,10 May 2022,16248.90,16404.55,16197.30,16240.05
831,11 May 2022,16270.05,16318.75,15992.60,16167.1
832,12 May 2022,16021.10,16041.95,15735.75,15808.0
833,13 May 2022,15977.00,16083.60,15740.85,15782.15
834,16 May 2022,15845.10,15977.95,15739.65,15842.3
835,17 May 2022,15912.60,16284.25,15900.80,16259.3
836,18 May 2022,16318.15,16399.80,16211.20,16240.3
837,19 May 2022,15917.40,15984.75,15775.20,15809.4
838,20 May 2022,16043.80,16283.05,16003.85,16266.15
839,23 May 2022,16290.95,16414.70,16185.75,16214.7
840,24 May 2022,16225.55,16262.80,16078.60,16125.15
841,25 May 2022,16196.35,16223.35,16006.95,16025.8
842,26 May 2022,16105.00,16204.45,15903.70,16170.15
843,27 May 2022,16296.60,16370.60,16221.95,16352.45
844,30 May 2022,16527.90,16695.50,16506.15,16661.4
845,31 May 2022,16578.45,16690.75,16521.90,16584.55
846,01 Jun 2022,16594.40,16649.20,16438.85,16522.75
847,02 Jun 2022,16481.65,16646.40,16443.05,16628.0
848,03 Jun 2022,16761.65,16793.85,16567.90,16584.3
849,06 Jun 2022,16530.70,16610.95,16444.55,16569.55
850,07 Jun 2022,16469.60,16487.25,16347.10,16416.35
851,08 Jun 2022,16474.95,16514.30,16293.35,16356.25
852,09 Jun 2022,16263.85,16492.80,16243.85,16478.1
853,10 Jun 2022,16283.95,16324.70,16172.60,16201.8
854,13 Jun 2022,15877.55,15886.15,15684.00,15774.4
855,14 Jun 2022,15674.25,15858.00,15659.45,15732.1
856,15 Jun 2022,15729.25,15783.65,15678.90,15692.15
857,16 Jun 2022,15832.25,15863.15,15335.10,15360.6
858,17 Jun 2022,15272.65,15400.40,15183.40,15293.5
859,20 Jun 2022,15334.50,15382.50,15191.10,15350.15
860,21 Jun 2022,15455.95,15707.25,15419.85,15638.8
861,22 Jun 2022,15545.65,15565.40,15385.95,15413.3
862,23 Jun 2022,15451.55,15628.45,15367.50,15556.65
863,24 Jun 2022,15657.40,15749.25,15619.45,15699.25
864,27 Jun 2022,15926.20,15927.45,15815.50,15832.05
865,28 Jun 2022,15757.45,15892.10,15710.15,15850.2
866,29 Jun 2022,15701.70,15861.60,15687.80,15799.1
867,30 Jun 2022,15774.50,15890.00,15728.85,15780.25
868,01 Jul 2022,15703.70,15793.95,15511.05,15752.05
869,04 Jul 2022,15710.50,15852.35,15661.80,15835.35
870,05 Jul 2022,15909.15,16025.75,15785.45,15810.85
871,06 Jul 2022,15818.20,16011.35,15800.90,15989.8
872,07 Jul 2022,16113.75,16150.50,16045.95,16132.9
873,08 Jul 2022,16273.65,16275.50,16157.90,16220.6
874,11 Jul 2022,16136.15,16248.55,16115.50,16216.0
875,12 Jul 2022,16126.20,16158.75,16031.15,16058.3
876,13 Jul 2022,16128.20,16140.00,15950.15,15966.65
877,14 Jul 2022,16018.85,16070.85,15858.20,15938.65
878,15 Jul 2022,16010.80,16066.95,15927.30,16049.2
879,18 Jul 2022,16151.40,16287.95,16142.20,16278.5
880,19 Jul 2022,16187.05,16359.50,16187.05,16340.55
881,20 Jul 2022,16562.80,16588.00,16490.95,16520.85
882,21 Jul 2022,16523.55,16626.95,16483.90,16605.25
883,22 Jul 2022,16661.25,16752.25,16610.90,16719.45
884,25 Jul 2022,16662.55,16706.05,16564.25,16631.0
885,26 Jul 2022,16632.90,16636.10,16463.30,16483.85
886,27 Jul 2022,16475.35,16653.45,16438.75,16641.8
887,28 Jul 2022,16774.85,16947.65,16746.25,16929.6
888,29 Jul 2022,17079.50,17172.80,17018.15,17158.25
889,01 Aug 2022,17243.20,17356.25,17154.80,17340.05
890,02 Aug 2022,17310.15,17390.15,17215.85,17345.45
891,03 Aug 2022,17349.25,17407.50,17225.85,17388.15
892,04 Aug 2022,17463.10,17490.70,17161.25,17382.0
893,05 Aug 2022,17423.65,17474.40,17348.75,17397.5
894,08 Aug 2022,17401.50,17548.80,17359.75,17525.1
895,10 Aug 2022,17566.10,17566.10,17442.80,17534.75
896,11 Aug 2022,17711.65,17719.30,17631.95,17659.0
897,12 Aug 2022,17659.65,17724.65,17597.85,17698.15
898,16 Aug 2022,17797.20,17839.10,17764.05,17825.25
899,17 Aug 2022,17868.15,17965.95,17833.35,17944.25
900,18 Aug 2022,17898.65,17968.45,17852.05,17956.5
901,19 Aug 2022,17966.55,17992.20,17710.75,17758.45
902,22 Aug 2022,17682.90,17690.05,17467.35,17490.7
903,23 Aug 2022,17357.35,17625.55,17345.20,17577.5
904,24 Aug 2022,17525.45,17623.65,17499.25,17604.95
905,25 Aug 2022,17679.00,17726.50,17487.45,17522.45
906,26 Aug 2022,17619.30,17685.85,17519.35,17558.9
907,29 Aug 2022,17188.65,17380.15,17166.20,17312.9
908,30 Aug 2022,17414.95,17777.65,17401.50,17759.3
909,01 Sep 2022,17485.70,17695.60,17468.45,17542.8
910,02 Sep 2022,17598.40,17643.85,17476.45,17539.45
911,05 Sep 2022,17546.45,17683.15,17540.35,17665.8
